object-id,district,timeperiod,total-tender-awarded-value,max-rain,mean-rain,count,sum-rain,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,sum-population,stcode11,dtcode11,sub-district-code,sdtname,st-area(shape),urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,topsis-score,risk-score
09-177-00904,Ayodhya,2021_04,0.0,0.0,0.0,399.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489156.0,9.0,177.0,904.0,Sohawal,546645677.178263,4946.896654211957,98937.93308423914,14840.689962635872,926.5537433338995,311.6544892153533,67268.0,72215.0,11.5,2.0,12.5,10.78,72215.0,1,5,5,5,2021-2022,0.0,0.7400708341095308,5
09-193-00977,Ballia,2021_04,0.0,0.0,0.0,486.0,0.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621900.0,9.0,193.0,977.0,Rasra,660574041.9441323,7716.64163340693,154332.8326681386,23149.92490022079,1445.326977937118,486.1484229046366,111163.0,118880.0,10.7,2.0,11.52,9.5,118880.0,1,5,5,4,2021-2022,0.0,0.7289434426472972,5
09-193-00975,Ballia,2021_04,0.0,0.0,0.0,326.0,0.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436467.0,9.0,193.0,975.0,Belthara Road,454602319.9103066,2083.610382080078,41672.20764160156,6250.831146240234,390.2602245635986,131.2674540710449,88997.0,91081.0,10.7,2.0,5.49,6.5,91081.0,1,5,5,4,2021-2022,0.0,0.7289434426472972,5
09-155-00813,Hardoi,2021_04,0.0,0.0,0.0,1311.0,0.26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131700.0,9.0,155.0,813.0,Sandila,1828632315.0913875,14221.849312160328,284436.98624320654,42665.54793648099,2663.7523761676293,895.9765066661007,223622.0,237844.0,10.5,2.0,16.11,15.25,237844.0,3,4,5,4,2021-2022,0.0,0.7160115893018854,5
09-146-00763,Agra,2021_04,0.0,0.04,0.04,0.0,0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,9.0,146.0,763.0,MAHABAN,569433.013079915,2642.3196941873302,52846.393883746605,7926.959082561991,494.906478721287,166.4661407338018,75469.0,78111.0,10.4,2.0,11.16,3.6,78111.0,1,5,5,3,2021-2022,0.0,0.7086405493922769,5
09-185-00937,Basti,2021_04,0.0,0.0,0.0,391.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427352.0,9.0,185.0,937.0,Bhanpur,546683352.0369202,630.1371433423914,12602.742866847828,1890.411430027174,118.0246869480299,39.69864003057066,92589.0,93219.0,10.5,2.0,10.68,5.25,93219.0,1,5,5,3,2021-2022,0.0,0.7086405493922769,5
09-154-00806,Sitapur,2021_04,0.0,0.0,0.0,887.0,0.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862712.0,9.0,154.0,806.0,Biswan,1235100016.9524198,3765.5992723547897,75311.9854470958,11296.79781706437,705.2967437120521,237.23275415835175,170359.0,174125.0,10.4,2.0,12.88,19.72,174125.0,2,4,5,5,2021-2022,0.0,0.6912770856354533,5
09-153-00802,Kheri,2021_04,0.0,0.0,0.0,1037.0,0.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723838.0,9.0,153.0,802.0,Dhaurahara,1449231687.6478016,6434.273681640626,128685.47363281251,19302.82104492188,1205.1394605712892,405.35924194335945,132263.0,138697.0,9.3,2.0,24.68,15.58,138697.0,2,4,5,5,2021-2022,0.0,0.6912770856354533,5
09-153-00801,Kheri,2021_04,0.0,0.0,0.0,1358.0,0.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451235.0,9.0,153.0,801.0,Lakhimpur,1899611965.9042351,24058.814989172897,481176.29978345794,72176.44496751869,4506.216047472083,1515.7053443178925,250695.0,274754.0,11.0,2.0,13.43,11.34,274754.0,3,4,5,3,2021-2022,0.0,0.6862752872183421,5
09-155-00811,Hardoi,2021_04,0.0,0.0,0.0,1443.0,0.18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479821.0,9.0,155.0,811.0,Hardoi,2018503890.4402752,24924.095379373302,498481.90758746606,74772.2861381199,4668.283064556619,1570.218008900518,256114.0,281038.0,10.9,2.0,14.77,14.3,281038.0,3,4,5,3,2021-2022,0.0,0.6862752872183421,5
09-183-00928,Gonda,2021_04,0.0,0.0,0.0,1065.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446049.0,9.0,183.0,928.0,Gonda,1483023819.65607,22339.21783447266,446784.3566894532,67017.65350341798,4184.135500396729,1407.3707235717775,260973.0,283312.0,11.2,2.0,8.84,11.31,283312.0,3,4,5,3,2021-2022,0.0,0.6862752872183421,5
09-154-00803,Sitapur,2021_04,0.0,0.0,0.0,1266.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190534.0,9.0,154.0,803.0,Misrikh,1776411785.5878766,6563.203191342562,131264.06382685123,19689.609574027687,1229.2879577384615,413.4818010545814,146765.0,153328.0,10.5,2.0,9.94,13.03,153328.0,2,4,5,4,2021-2022,0.0,0.6752494165025617,5
09-156-00815,Unnao,2021_04,0.0,0.0,0.0,1023.0,0.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878807.0,9.0,156.0,815.0,Hasanganj,1410177935.4741244,6747.044399095618,134940.88798191235,20241.133197286857,1263.7214159506093,425.063797143024,155020.0,161767.0,11.1,2.0,3.66,11.23,161767.0,2,4,5,4,2021-2022,0.0,0.6752494165025617,5
09-154-00804,Sitapur,2021_04,0.0,0.0,0.0,779.0,0.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115500.0,9.0,154.0,804.0,Sitapur,1084079167.02488,32254.16966313901,645083.3932627803,96762.50898941704,6041.205977905936,2032.0126887777576,143893.0,176147.0,12.0,2.0,12.79,16.39,176147.0,2,4,5,4,2021-2022,0.0,0.6752494165025617,5
09-195-00989,Ghazipur,2021_04,0.0,0.0,0.0,611.0,0.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000569.0,9.0,195.0,989.0,Ghazipur,838845061.3900924,8446.551168690557,168931.02337381116,25339.65350607167,1582.039033895741,532.1327236275051,142388.0,150835.0,11.4,2.0,17.76,10.44,150835.0,2,4,5,4,2021-2022,0.0,0.6752494165025617,5
09-157-00821,Lucknow,2021_04,0.0,0.0,0.0,846.0,0.16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281644.0,9.0,157.0,821.0,Sadar,1181226858.933099,611841.3389521061,12236826.77904212,1835524.0168563183,114597.88278572948,38546.00435398268,21527.0,633368.0,19.7,3.0,18.26,6.22,633368.0,5,4,5,1,2021-2022,0.0,0.6518536690360685,5
09-706-00912,Amethi,2021_04,0.0,0.0,0.0,505.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610485.0,9.0,706.0,912.0,Musafirkhana,710806328.1159873,3807.2131480341377,76144.26296068275,11421.639444102411,713.0910226267939,239.85442832615067,117079.0,120886.0,10.7,2.0,13.76,14.53,120886.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-156-00817,Unnao,2021_04,0.0,0.0,0.0,726.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566125.0,9.0,156.0,817.0,Purwa,996790807.7864628,6483.77738620924,129675.5477241848,19451.33215862772,1214.4115044369903,408.4779753311821,99910.0,106394.0,11.2,2.0,8.28,11.74,106394.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-154-00808,Sitapur,2021_04,0.0,0.0,0.0,690.0,0.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742122.0,9.0,154.0,808.0,Sidhauli,969518996.31155,5895.352716860564,117907.05433721127,17686.05815058169,1104.1995638679837,371.40722116221554,125955.0,131850.0,10.6,2.0,15.35,16.32,131850.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-194-00982,Jaunpur,2021_04,0.0,0.0,0.0,408.0,0.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469902.0,9.0,194.0,982.0,Badlapur,569750474.7686034,161.7617399796196,3235.234799592392,485.28521993885875,30.29797389818275,10.190989618716037,116342.0,116504.0,9.6,2.0,13.8,13.04,116504.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-154-00807,Sitapur,2021_04,0.0,0.0,0.0,736.0,0.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709498.0,9.0,154.0,807.0,Mahmudabad,1026696377.6876886,6250.315206776495,125006.3041355299,18750.945620329483,1170.6840382292376,393.7698580269192,118222.0,124472.0,10.7,2.0,12.84,16.83,124472.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-192-00971,Mau,2021_04,0.0,0.0,0.0,310.0,0.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534689.0,9.0,192.0,971.0,Ghosi,438605006.7421131,5914.9495000424595,118298.99000084918,17744.84850012738,1107.8700413579527,372.64181850267494,76255.0,82170.0,11.1,2.0,4.9,9.36,82170.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-179-06868,Sultanpur,2021_04,0.0,0.0,0.0,201.0,0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229940.0,9.0,179.0,6868.0,Baldirai,277358805.5787104,0.0,0.0,0.0,0.0,0.0,76339.0,76339.0,11.0,2.0,8.36,8.3,76339.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-192-00974,Mau,2021_04,0.0,0.0,0.0,352.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561803.0,9.0,192.0,974.0,Muhammadabad Gohna,488674717.4070948,6639.577377982762,132791.54755965524,19918.732133948288,1243.5928428961713,418.293374812914,79028.0,85668.0,10.8,2.0,10.02,16.07,85668.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-178-00911,Ambedkar Nagar,2021_04,0.0,0.0,0.0,279.0,0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371497.0,9.0,178.0,911.0,Bhiti,385452542.9865882,1067.8613015879755,21357.22603175951,3203.5839047639265,200.01042178742784,67.27526200004246,59206.0,60274.0,10.8,2.0,13.11,13.54,60274.0,1,4,5,5,2021-2022,0.0,0.6501247427475934,5
09-193-00978,Ballia,2021_04,0.0,0.0,0.0,718.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056544.0,9.0,193.0,978.0,Ballia,998248351.886276,21258.011328655743,425160.22657311487,63774.033985967224,3981.625521857221,1339.2547137053118,204368.0,225626.0,11.5,2.0,12.95,7.09,225626.0,2,4,5,3,2021-2022,0.0,0.6497902281583928,5
09-179-00915,Sultanpur,2021_04,0.0,0.0,0.0,685.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055920.0,9.0,179.0,915.0,Sultanpur,957262336.5347708,20146.81566321332,402936.3132642663,60440.44698963995,3773.4985737198544,1269.249386782439,153345.0,173492.0,10.9,2.0,12.71,7.82,173492.0,2,4,5,3,2021-2022,0.0,0.6497902281583928,5
09-143-00754,Aligarh,2021_04,0.0,0.0,0.0,828.0,0.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863102.0,9.0,143.0,754.0,Atrauli,1161237899.9974215,12915.342460300611,258306.84920601227,38746.02738090184,2419.043642814305,813.6665749989387,174129.0,187044.0,11.2,2.0,12.74,9.3,187044.0,2,4,5,3,2021-2022,0.0,0.6497902281583928,5
09-176-00898,Barabanki,2021_04,0.0,0.0,0.0,838.0,0.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159004.0,9.0,176.0,898.0,Nawabganj,1160843952.8639174,34283.31197987432,685666.2395974864,102849.93593962296,6421.26433383046,2159.848654732082,164428.0,198711.0,12.1,2.0,7.7,6.03,198711.0,2,4,5,3,2021-2022,0.0,0.6497902281583928,5
09-177-00902,Ayodhya,2021_04,0.0,0.0,0.0,520.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559080.0,9.0,177.0,902.0,Rudauli,729430687.4382885,4421.677564538044,88433.55129076088,13265.032693614132,828.1802078379756,278.5656865658968,86658.0,91080.0,11.3,2.0,10.31,9.88,91080.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-176-00900,Barabanki,2021_04,0.0,0.0,0.0,523.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524451.0,9.0,176.0,900.0,Ramsanehighat,730953158.23344,1829.8470936650815,36596.941873301635,5489.541280995245,342.7303606434698,115.28036690090016,93498.0,95328.0,11.1,2.0,2.54,5.65,95328.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-176-00897,Barabanki,2021_04,0.0,0.0,0.0,395.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366869.0,9.0,176.0,897.0,Ramnagar,561683241.8980553,3273.255376401155,65465.1075280231,9819.766129203465,613.0807319999363,206.21508871327276,77454.0,80727.0,9.7,2.0,18.43,9.75,80727.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-186-00943,Sant Kabeer Nagar,2021_04,0.0,0.0,0.0,526.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583906.0,9.0,186.0,943.0,Ghanghata,728622830.5323683,667.29712444803,13345.9424889606,2001.89137334409,124.984751409116,42.03971884022589,121935.0,122602.0,10.2,2.0,20.31,11.47,122602.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-177-00906,Ayodhya,2021_04,0.0,0.0,0.0,506.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600791.0,9.0,177.0,906.0,Bikapur,701054717.4217612,4788.018679411515,95760.3735882303,14364.056038234548,896.7958986537768,301.64517680292545,107012.0,111800.0,10.9,2.0,6.98,8.87,111800.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-706-00913,Amethi,2021_04,0.0,0.0,0.0,534.0,0.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495991.0,9.0,706.0,913.0,Gauriganj,733229960.7296718,184.3411785623302,3686.823571246604,553.0235356869905,34.527102744724445,11.613494249426802,100256.0,100440.0,10.1,2.0,6.53,8.55,100440.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-178-00908,Ambedkar Nagar,2021_04,0.0,0.0,0.0,407.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524065.0,9.0,178.0,908.0,Allapur,561491265.1438106,993.209639839504,19864.19279679008,2979.628919518512,186.0281655419391,62.57220730988876,107603.0,108596.0,10.3,2.0,11.93,9.83,108596.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-178-00910,Ambedkar Nagar,2021_04,0.0,0.0,0.0,527.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662273.0,9.0,178.0,910.0,Akbarpur,731016154.6602824,4775.5849556300955,95511.69911260191,14326.754866890284,894.4670621895168,300.861852204696,100930.0,105706.0,11.1,2.0,14.52,12.18,105706.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-191-00964,Azamgarh,2021_04,0.0,0.0,0.0,399.0,0.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504871.0,9.0,191.0,964.0,Burhanpur,548790607.9470104,901.57354603643,18031.4709207286,2704.72063810929,168.86472517262334,56.79913340029509,113116.0,114018.0,10.1,2.0,7.53,7.56,114018.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-193-00976,Ballia,2021_04,0.0,0.0,0.0,363.0,0.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482007.0,9.0,193.0,976.0,Sikanderpur,496125132.47568303,7883.5485574473505,157670.97114894702,23650.645672342052,1476.5886448098886,496.6635591191831,89008.0,96892.0,10.5,2.0,8.53,8.25,96892.0,1,4,5,4,2021-2022,0.0,0.6349952276316588,5
09-185-00939,Basti,2021_04,0.0,0.0,0.0,781.0,0.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039022.0,9.0,185.0,939.0,Basti,1080521224.7044394,15084.937876825748,301698.75753651495,45254.81363047725,2825.408864329462,950.351086240022,197920.0,213005.0,11.6,2.0,13.72,5.69,213005.0,2,4,5,2,2021-2022,0.0,0.6193274376429295,4
09-176-00899,Barabanki,2021_04,0.0,0.0,0.0,381.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380124.0,9.0,176.0,899.0,Sirauli Gauspur,522557032.1640965,1247.4967094089675,24949.93418817935,3742.4901282269025,233.6561336722996,78.59229269276496,187286.0,188533.0,4.8,3.0,1.73,3.12,188533.0,2,4,5,2,2021-2022,0.0,0.6193274376429295,4
09-191-00966,Azamgarh,2021_04,0.0,0.0,0.0,546.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131402.0,9.0,191.0,966.0,Azamgarh,748496057.7332624,32976.182675568954,659523.6535113791,98928.54802670686,6176.439015134065,2077.4995085608443,183789.0,216765.0,10.5,2.0,8.87,4.71,216765.0,2,4,5,2,2021-2022,0.0,0.6193274376429295,4
09-145-00763,Mathura,2021_04,0.0,0.0,0.0,431.0,0.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176645.0,9.0,145.0,763.0,Mahavan,605433094.467712,2642.3196941873302,52846.393883746605,7926.959082561991,494.906478721287,166.4661407338018,75469.0,78111.0,10.4,2.0,11.16,3.6,78111.0,1,4,5,3,2021-2022,0.0,0.6132821599376349,4
09-135-00717,Moradabad,2021_04,0.0,0.0,0.0,516.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613039.0,9.0,135.0,717.0,Thakurdwara,728138088.4048432,3521.950736667799,70439.01473335599,10565.852210003395,659.6613729778787,221.88289641007137,104531.0,108053.0,10.8,2.0,12.66,4.35,108053.0,1,4,5,3,2021-2022,0.0,0.6132821599376349,4
09-157-00820,Lucknow,2021_04,0.0,0.0,0.0,370.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488739.0,9.0,157.0,820.0,Bakshi Ka Talab,529190206.3151164,2700.425945779552,54008.51891559104,8101.277837338655,505.7897796445101,170.12683458411178,46317.0,49017.0,12.1,2.0,16.45,4.46,49017.0,1,4,5,3,2021-2022,0.0,0.6132821599376349,4
09-188-00953,Gorakhpur,2021_04,0.0,0.0,0.0,459.0,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639924.0,9.0,188.0,953.0,Khajni,635405846.016035,3351.735415251359,67034.70830502718,10055.206245754078,627.7800432765795,211.1593311608356,138946.0,142298.0,11.9,2.0,15.62,7.31,142298.0,1,4,5,3,2021-2022,0.0,0.6132821599376349,4
