object-id,block-area,district,timeperiod,sdrf-sanctions-awarded-value,total-tender-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,id,max-rain,mean-rain,count,sum-rain,block-lgd,dtname,dtcode11,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,block-name,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,no-of-person-evacuated,no-of-persons-rescued,population-affected,total-livestock-lost,house-damage-total,cultivated-area-affected-in-hectare,crop-loss-total-in-hact,population-affected-in-cyclone-fani,no-of-person-evacuated-in-cyclone-fani,house-damage-total--in-cyclone-fani,cultivated-area-affected-in-hectare-in-cyclone-fani,total-livestock-affected-in-cyclone-fani,total-livestock-lost-in-cyclone-fani,population-affected-in-cyclone-bulbul,no-of-persons-evacuated-in-cyclone-bulbul,house-damage-total--in-cyclone-bulbul,cultivated-area-affected-in-hectare-in-cyclone-bulbul,total-livestock-lost-in-cyclone-bulbul,total-no-of-death-of-humans-in-flood-and-cyclone,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-396-03550,601.0,Rayagada,2021_04,16438550,10186227.0,0.0,0.0,0.0,426008.0,0.0,0.19,0.17,516.0,86.01,3550.0,Rayagada,396.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,6148.0,10474.0,109126.0,GUNUPUR,201,9625.0,2,121781.0,18,25.0,242.0,11.0,16985.45266,10.9,3.0,11.79,8.6,34907,0.00020736,2252.783612,70.105,55.567,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,2,4,2,4,2021-2022,10186227.0,0.0,0.0,426008.0,16438550.0,0.6602252987959865,4,,,
21-383-03350,471.0,Dhenkanal,2021_04,23075256,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,406.0,13.58,3350.0,Dhenkanal,383.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,16559.0,15953.0,274175.0,DHENKANAL SADAR,257,19732.0,3,147111.0,33,26.0,85.0,5.0,18900.75,10.4,2.0,8.0,9.33,40549,0.00014536,2668.617868,11.962,0.0,220.0,0.0,100000,11.0,299.0,946.0,0.0,0.354,1.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,3,4,2,3,2021-2022,0.0,0.0,0.0,0.0,23075256.0,0.6414863482082394,4,,,
21-382-03394,380.0,Jajapur,2021_04,422866037,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,331.0,16.38,3394.0,Jajapur,382.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,21460.0,19748.0,273433.0,BADCHANA,324,34295.0,12,140698.0,72,46.0,33.0,3.0,12187.66,10.3,2.0,7.53,9.15,55416,0.00021977,1880.336473,9.404,0.0,1690.0,0.0,92802,7.0,4569.0,36818.5,0.0,20.0,1.0,998.0,1768.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,4,4,1,3,2021-2022,0.0,0.0,0.0,0.0,422866037.0,0.6273280836853415,4,,,
21-370-03311,628.0,Bargarh,2021_04,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,543.0,9.62,3311.0,Bargarh,370.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,5620.0,4962.0,125085.0,ATTABIRA,178,14825.0,2,183434.0,44,27.0,208.0,4.0,18706.88,10.1,2.0,6.8,19.59,24802,0.00013137,2358.931668,127.651,114.034,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,46985963.0,0.6234914949546796,4,,,
21-393-03293,645.0,Balangir,2021_04,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,562.0,5.51,3293.0,Balangir,393.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,13654.0,14407.0,187734.0,PATNAGARH,237,0.0,0,200479.0,42,26.0,260.0,4.0,18826.92,11.0,3.0,10.91,13.1,50288,0.00016541,2127.093856,195.975,177.672,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,34573107.0,0.6234914949546796,4,,,
21-393-03285,450.0,Balangir,2021_04,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,386.0,5.35,3285.0,Balangir,393.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,20738.0,21909.0,247380.0,BALANGIR,223,18358.0,6,89763.0,19,19.0,211.0,4.0,26028.3,10.4,2.0,15.51,15.4,50956,0.0001004,3756.552788,173.36,153.072,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,34573107.0,0.6234914949546796,4,,,
21-375-03444,1285.0,Kendujhar,2021_04,46110192,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,1125.0,74.95,3444.0,Kendujhar,375.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,7161.0,11302.0,145643.0,BANSAPAL,242,0.0,0,117005.0,18,32.0,613.0,9.0,26124.36,5.7,3.0,9.4,18.4,13922,0.00020034,2253.534835,51.389,34.933,0.0,0.0,6050,0.0,104.0,0.0,0.0,2.075,1.0,2283.0,646.91,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,46110192.0,0.6234914949546796,4,,,
21-393-03295,627.0,Balangir,2021_04,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,539.0,2.75,3295.0,Balangir,393.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,7907.0,8351.0,149351.0,SAINTALA,207,25627.0,3,121123.0,25,22.0,210.0,4.0,13328.95,10.2,2.0,10.36,10.22,30841,0.00010511,2982.948021,191.182,177.03,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,34573107.0,0.6234914949546796,4,,,
21-393-03296,490.0,Balangir,2021_04,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,421.0,0.37,3296.0,Balangir,393.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,22320.0,23685.0,187600.0,TITLAGARH,194,23307.0,4,132372.0,14,21.0,213.0,4.0,14618.62,10.8,3.0,9.23,7.74,49463,0.00020402,1945.848893,195.658,183.238,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,34573107.0,0.6234914949546796,4,,,
21-399-03485,719.0,Malkangiri,2021_04,8931251,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,616.0,62.21,3485.0,Malkangiri,399.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6975.0,14867.0,139478.0,MATHILI,220,0.0,0,81895.0,16,31.0,308.0,5.0,14916.636,9.0,3.0,6.49,14.09,24066,0.0002502,1804.445174,110.001,95.455,3195.0,0.0,40279,7.0,897.0,1145.0,0.0,4.557,1.0,2050.0,1020.89,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,8931251.0,0.6234914949546796,4,,,
21-370-03315,371.0,Bargarh,2021_04,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,324.0,4.73,3315.0,Bargarh,370.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,10027.0,8922.0,135743.0,BHEDEN,175,0.0,0,126404.0,32,27.0,145.0,2.0,23621.1613,10.5,2.0,11.4,11.93,30637,0.00016164,2193.089188,124.197,111.81,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,46985963.0,0.6234914949546796,4,,,
21-370-03319,600.0,Bargarh,2021_04,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,525.0,1.92,3319.0,Bargarh,370.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11291.0,9977.0,130195.0,PADAMPUR,190,0.0,0,127774.0,27,21.0,239.0,6.0,25973.21,10.9,3.0,7.89,13.78,34316,0.00018679,2326.321621,194.778,173.983,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,46985963.0,0.6234914949546796,4,,,
21-370-03321,589.0,Bargarh,2021_04,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,512.0,4.54,3321.0,Bargarh,370.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,10842.0,9718.0,143574.0,SOHELLA,180,0.0,0,82549.0,11,26.0,233.0,4.0,26021.33,10.0,2.0,5.78,10.27,39933,0.00011006,2872.038287,169.016,151.417,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,46985963.0,0.6234914949546796,4,,,
21-396-03557,825.0,Rayagada,2021_04,16438550,1872762.65,0.0,0.0,0.0,0.0,0.0,0.11,0.09,703.0,65.62,3557.0,Rayagada,396.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,12997.0,23207.0,242062.0,RAYAGADA,304,40885.0,9,106188.0,12,39.0,465.0,15.0,19278.867,8.7,3.0,7.31,14.49,63802,0.00027475,1953.231762,105.798,87.054,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,3,3,2,4,2021-2022,1872762.65,0.0,0.0,0.0,16438550.0,0.6231872509229982,4,,,
21-375-03447,843.0,Kendujhar,2021_04,46110192,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,736.0,22.05,3447.0,Kendujhar,375.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,8690.0,13769.0,161168.0,GHATGAON,261,32836.0,4,135417.0,17,34.0,351.0,4.0,12647.252,9.3,3.0,12.17,15.79,25256,0.00021487,1661.393421,58.635,39.991,0.0,0.0,6050,0.0,104.0,0.0,0.0,2.075,1.0,2283.0,646.91,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0,3,3,2,4,2021-2022,0.0,0.0,0.0,0.0,46110192.0,0.6231872509229982,4,,,
21-382-03398,385.0,Jajapur,2021_04,422866037,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,334.0,6.81,3398.0,Jajapur,382.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,21858.0,22222.0,194429.0,DANAGADI,261,48127.0,11,106028.0,20,20.0,102.0,5.0,10623.535,9.0,2.0,9.3,16.84,35626,0.00022371,1983.243007,13.463,0.0,1690.0,0.0,92802,7.0,4569.0,36818.5,0.0,20.0,1.0,998.0,1768.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,2,4,1,4,2021-2022,0.0,0.0,0.0,0.0,422866037.0,0.6051667422316112,4,,,
21-382-03403,502.0,Jajapur,2021_04,422866037,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,438.0,11.9,3403.0,Jajapur,382.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,14921.0,14144.0,161727.0,SUKINDA,195,3745.0,2,99888.0,24,26.0,136.0,6.0,14071.28,10.0,3.0,15.32,27.9,46719,0.0002361,1882.813357,12.668,0.0,1690.0,0.0,92802,7.0,4569.0,36818.5,0.0,20.0,1.0,998.0,1768.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,2,4,1,4,2021-2022,0.0,0.0,0.0,0.0,422866037.0,0.6051667422316112,4,,,
21-382-03401,323.0,Jajapur,2021_04,422866037,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,277.0,4.93,3401.0,Jajapur,382.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,10578.0,9930.0,201447.0,KOREI,228,16561.0,3,75436.0,13,30.0,28.0,2.0,15810.608,8.3,3.0,10.18,10.19,21747,7.7e-05,3867.868384,10.673,0.0,1690.0,0.0,92802,7.0,4569.0,36818.5,0.0,20.0,1.0,998.0,1768.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,2,4,1,4,2021-2022,0.0,0.0,0.0,0.0,422866037.0,0.6051667422316112,4,,,
21-380-03388,375.0,Jagatsinghapur,2021_04,547919036,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,324.0,13.09,3388.0,Jagatsinghapur,380.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,14597.0,9116.0,166818.0,ERASAMA,218,828.0,2,132751.0,47,29.0,2.0,2.0,22989.52507,9.3,3.0,19.11,28.47,35415,0.00025989,2094.596434,4.083,0.0,6988.0,0.0,1136971,9.0,779.0,38236.0,0.0,11.969,1.0,1.0,39.5,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,2,4,1,4,2021-2022,0.0,0.0,0.0,0.0,547919036.0,0.6051667422316112,4,,,
21-374-03576,433.0,Sundargarh,2021_04,72052290,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,379.0,20.45,3576.0,Sundargarh,374.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3733.0,5134.0,87967.0,BONAIGARH,130,0.0,0,102436.0,19,22.0,230.0,6.0,10389.72,9.2,2.0,12.47,13.93,20591,0.00026449,1373.483129,49.764,40.393,0.0,0.0,65,0.0,676.0,1.1,0.0,0.035,0.0,237.0,84.69,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,72052290.0,0.5988218757792032,4,,,
21-399-03486,768.0,Malkangiri,2021_04,8931251,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,656.0,77.31,3486.0,Malkangiri,399.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4269.0,9466.0,87169.0,PODIA,135,0.0,0,72382.0,13,22.0,160.0,6.0,10092.989,10.0,3.0,25.91,7.55,7546,0.00017279,2171.758827,38.899,6.301,3195.0,0.0,40279,7.0,897.0,1145.0,0.0,4.557,1.0,2050.0,1020.89,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,8931251.0,0.5988218757792032,4,,,
21-383-03351,672.0,Dhenkanal,2021_04,23075256,537633.85,0.0,0.0,0.0,0.0,0.0,0.05,0.03,586.0,17.47,3351.0,Dhenkanal,383.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,14099.0,13580.0,200582.0,GONDIA,222,0.0,0,132095.0,15,32.0,92.0,5.0,14173.09,10.0,3.0,7.08,9.71,49263,0.00019869,2644.351963,8.004,0.0,220.0,0.0,100000,11.0,299.0,946.0,0.0,0.354,1.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,2,4,2,3,2021-2022,537633.85,0.0,0.0,0.0,23075256.0,0.5861210248221382,4,,,
21-383-03352,766.0,Dhenkanal,2021_04,23075256,1086824.8,0.0,0.0,0.0,0.0,0.0,0.06,0.05,665.0,35.4,3352.0,Dhenkanal,383.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,13742.0,13397.0,184758.0,HINDOL,260,3888.0,2,87947.0,15,31.0,159.0,6.0,17358.22,8.9,2.0,1.06,13.69,44011,0.00017972,2169.896171,17.1,2.717,220.0,0.0,100000,11.0,299.0,946.0,0.0,0.354,1.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,2,4,2,3,2021-2022,1086824.8,0.0,0.0,0.0,23075256.0,0.5861210248221382,4,,,
21-383-03353,590.0,Dhenkanal,2021_04,23075256,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,516.0,21.51,3353.0,Dhenkanal,383.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9400.0,9064.0,182652.0,KAMAKHYANAGAR,228,0.0,0,110552.0,15,30.0,78.0,4.0,12145.125,8.6,3.0,19.8,17.77,43447,0.00020996,2082.656631,8.441,0.0,220.0,0.0,100000,11.0,299.0,946.0,0.0,0.354,1.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,23075256.0,0.5861210248221382,4,,,
21-375-03449,435.0,Kendujhar,2021_04,46110192,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,380.0,20.44,3449.0,Kendujhar,375.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,8836.0,13874.0,205041.0,HATADIHI,310,0.0,0,71089.0,8,33.0,83.0,5.0,13874.29,8.8,3.0,10.07,10.87,41317,0.00016898,2358.498872,34.519,17.9,0.0,0.0,6050,0.0,104.0,0.0,0.0,2.075,1.0,2283.0,646.91,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,46110192.0,0.5861210248221382,4,,,
