,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
28,02-033-00045,499985929.21,SHIMLA,2021_04,0.0,0.0,45.0,0.21,0.18,84.73,SHIMLA,0.99,553.2,24.07,0.0,0.0,0.0,0.0,,0.9,20877.0,18591.0,289358.0,440.0,20954.0,28.0,918889.0,1682.0,27.0,33.0,17088.2975,18.4,3.0,24.38,6.28,163068.0,0.00045036,1291.657057,3.3429254131507062,4.905066590356385,3.147233277168614,1.6633841122462978,3.671511837608584,2.161828044289136,5,4,5,1,0.5765144899436687,4
29,02-023-00003,1008206652.7,CHAMBA,2021_04,0.0,0.0,3.0,0.28,0.2,190.2,CHAMBA,0.47,552.21,30.47,0.0,0.0,0.0,0.0,,0.97,11386.0,15594.0,191586.0,632.0,0.0,0.0,1607118.0,2183.0,32.0,23.0,23567.567,11.3,3.0,34.46,3.23,51278.0,0.000467,1248.586306,3.121739643121884,4.962624573283399,3.0974390894461195,1.6455591926192124,3.864773371626205,1.8697863785084303,5,4,5,1,0.5765144899436687,4
30,02-028-02860,171485252.24,HAMIRPUR,2021_04,0.0,0.0,2860.0,0.21,0.08,13.5,TIRA SUJANPUR,0.15,37.8,5.03,0.0,0.0,0.0,0.0,,1.1,3354.0,1962.0,49001.0,99.0,0.0,0.0,281426.0,705.0,15.0,28.0,2795.2,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11173303297941,4.322891714948296,3.3092426278851463,1.79277011473057,3.690281159529466,3.0708137065113417,1,4,5,3,0.5761852223544025,4
31,02-032-03318,196983940.62,SIRMAUR,2021_04,0.0,0.0,3318.0,0.18,0.17,31.42,RONHAT,0.81,201.37,23.79,0.0,0.0,0.0,0.0,,0.9,1102.0,1527.0,23492.0,100.0,0.0,0.0,368340.0,1825.0,28.0,32.0,616.17,11.5,2.0,30.34,7.31,2106.0,0.00048662,1078.081366,3.961290343352282,4.552675518714561,3.073001465881656,1.6095530255324926,3.455838887664461,2.564885438833728,1,4,5,3,0.5761852223544025,4
32,02-032-00053,183042398.25,SIRMAUR,2021_04,0.0,0.0,53.0,0.18,0.11,19.66,RAJGARH,0.09,18.83,1.48,0.0,0.0,0.0,0.0,,0.9,1283.0,1783.0,34655.0,90.0,0.0,0.0,326583.0,1696.0,27.0,32.0,1857.46,11.9,2.0,44.25,4.76,9786.0,0.00041601,999.8892149,3.86715781853028,4.603580730945664,3.095907353992489,1.6282184598304286,3.500992983049043,2.5702933059682573,1,4,5,3,0.5761852223544025,4
33,02-028-02856,124768533.95,HAMIRPUR,2021_04,0.0,0.0,2856.0,0.13,0.13,14.45,DHATWAL,0.05,6.71,1.31,0.0,0.0,0.0,0.0,,1.07,1002.0,614.0,41981.0,88.0,0.0,0.0,341250.0,767.0,9.0,28.0,3111.867,11.6,3.0,58.16,9.64,11790.0,0.00052022,1070.325379,4.162953848605863,4.8844799827206655,3.201784029360156,1.7940453434493833,3.396260095088976,2.470440916697745,1,4,5,3,0.5761852223544025,4
34,02-024-02125,985066386.81,KANGRA,2021_04,0.0,0.0,2125.0,0.45,0.35,332.83,MULTHAN,2.61,3075.58,108.53,0.0,0.0,0.0,0.0,,1.01,705.0,521.0,9891.0,41.0,0.0,0.0,13352.0,4021.0,32.0,24.0,833.6800000000001,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.026967881946653,4.988077874312719,3.4555126190832466,1.8171005965526128,4.095080883258925,3.137575629616205,1,3,5,5,0.5627045752866892,4
35,02-033-00035,645737461.76,SHIMLA,2021_04,0.0,0.0,35.0,0.2,0.17,104.25,CHIRGAON,0.22,171.54,9.43,0.0,0.0,0.0,0.0,,0.9,4438.0,3907.0,64915.0,175.0,0.0,0.0,320009.0,3170.0,28.0,33.0,7431.90112,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.676835382020692,4.700353333306939,3.099640222050241,1.7463400113841248,3.374166566870345,2.376248330042256,1,3,5,5,0.5627045752866892,4
36,02-027-00024,276873981.02,MANDI,2021_04,0.0,0.0,24.0,0.24,0.22,56.44,JOGINDAR NAGAR,1.07,396.66,30.9,0.0,0.0,0.0,0.0,,1.0,6909.0,5740.0,109588.0,220.0,15752.0,17.0,438463.0,1284.0,21.0,27.0,4982.4333,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.5780162474938018,4.643460752255908,3.085997191823325,1.7486771722082362,2.898417267964877,3.044682786527582,2,4,5,2,0.5577898722062405,4
37,02-030-02107,327823575.47,BILASPUR,2021_04,0.0,0.0,2107.0,0.13,0.12,37.8,JHANDUTA,0.18,81.65,6.12,0.0,0.0,0.0,0.0,,0.98,6408.0,4628.0,148500.0,274.0,0.0,0.0,670838.0,630.0,13.0,30.0,8306.9255,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.111813015293689,4.889313489554764,3.150821667629624,1.8386206374974088,3.489056303175249,2.1897984364680467,2,4,5,2,0.5577898722062405,4
38,02-024-02128,429197175.57,KANGRA,2021_04,0.0,0.0,2128.0,0.32,0.22,88.06,PALAMPUR,0.47,247.13,21.99,0.0,0.0,0.0,0.0,,1.01,14520.0,10580.0,179334.0,363.0,20706.0,15.0,870868.0,1667.0,20.0,24.0,7571.0583,13.0,3.0,54.81,4.82,68075.0,0.00057882,1102.873624,3.603084503066932,4.165836624073447,2.884175028296514,1.6211362725694245,2.653499749822557,2.5671225349614883,4,4,5,1,0.5570074680257086,4
39,02-024-02127,539890045.66,KANGRA,2021_04,599784.0,0.0,2127.0,0.2,0.14,74.36,NURPUR,0.2,120.92,4.98,0.0,0.0,0.0,0.0,,1.0,17489.0,12812.0,181927.0,330.0,23582.0,15.0,1155842.0,560.0,9.0,24.0,12353.64,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.095569799216759,4.87298466492015,3.40362446311682,1.757555887739854,4.032350176160783,2.8496791351231074,4,4,4,1,0.5455896538764679,4
40,02-027-03430,548323659.57,MANDI,2021_04,0.0,0.0,3430.0,0.25,0.25,128.38,BALI CHOWKI,0.77,501.41,24.29,0.0,0.0,0.0,0.0,,1.0,9471.0,7870.0,178434.0,410.0,0.0,0.0,660297.0,1632.0,27.0,27.0,14657.992,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.077864846063697,4.614324632726908,3.342118647829885,1.801407137064071,2.9999443469807,3.229655766418569,3,4,5,1,0.5333827720806871,3
41,02-027-00020,229657391.53,MANDI,2021_04,0.0,0.0,20.0,0.25,0.18,39.26,BALH,0.23,62.99,8.43,0.0,0.0,0.0,0.0,,1.0,13085.0,10863.0,150656.0,237.0,0.0,0.0,590862.0,1108.0,17.0,27.0,19723.6,12.7,3.0,52.84,4.02,42167.0,0.00057944,2506.729242,3.719518668048625,4.625883471715247,3.0015102622528027,1.656592257942374,2.7535765736319653,2.874194394448269,3,4,5,1,0.5333827720806871,3
42,02-032-01637,733495248.02,SIRMAUR,2021_04,0.0,0.0,1637.0,0.13,0.06,41.38,PAONTA SAHIB,0.09,63.94,3.47,0.0,0.0,0.0,0.0,,0.9,14835.0,19703.0,176576.0,326.0,0.0,0.0,1088995.0,616.0,13.0,32.0,11276.28,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91411563384122,4.999386061726785,3.113662503600118,1.7756148617493874,3.059246783540123,2.6417393543516434,3,4,5,1,0.5333827720806871,3
43,02-031-00064,258983239.79,SOLAN,2021_04,0.0,0.0,64.0,0.19,0.15,38.02,SOLAN,0.24,59.38,17.04,0.0,0.0,0.0,0.0,,0.87,10755.0,13138.0,126970.0,250.0,19515.0,24.0,714023.0,1319.0,21.0,31.0,6530.4278,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.754477795940594,4.922168638654459,3.125797016924767,1.538728567957148,3.448763250191038,2.586814011937628,3,4,5,1,0.5333827720806871,3
44,02-027-00030,51176023.96,MANDI,2021_04,0.0,0.0,30.0,0.24,0.16,8.34,SANDHOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,590.0,491.0,14503.0,6.0,0.0,0.0,58775.0,822.0,20.0,27.0,794.99,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.659526075894947,4.489921138417169,3.1616561447766824,1.751507675897539,3.564132157438689,2.592891750775097,1,4,5,2,0.5276538560241893,3
45,02-023-00005,162098923.31,CHAMBA,2021_04,0.0,0.0,5.0,0.16,0.15,23.99,DALHOUSIE,0.17,31.32,4.52,0.0,0.0,0.0,0.0,,0.97,1245.0,1696.0,51075.0,130.0,0.0,0.0,302151.0,1234.0,25.0,23.0,1696.05,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.0921418167958,4.96135001879309,3.1496003278076765,1.727872630499352,3.907936283305293,1.9976104913413424,1,4,5,2,0.5276538560241893,3
46,02-027-00026,93055924.76,MANDI,2021_04,0.0,0.0,26.0,0.25,0.19,16.74,KOTLI,0.22,26.77,7.73,0.0,0.0,0.0,0.0,,1.0,870.0,720.0,25960.0,65.0,0.0,0.0,143426.0,1210.0,22.0,27.0,1884.29,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.830992064690456,4.648616081467882,3.199432595298242,1.7236984251027927,3.3081104392656018,2.813811395237148,1,4,5,2,0.5276538560241893,3
47,02-024-02131,57720500.16,KANGRA,2021_04,0.0,0.0,2131.0,0.21,0.21,10.97,THURAL,0.36,33.27,8.11,0.0,0.0,0.0,0.0,,1.01,1849.0,1348.0,25013.0,51.0,0.0,0.0,118603.0,715.0,12.0,24.0,1441.107,12.3,2.0,52.3,2.39,6796.0,0.0005698,854.0848359,3.377671512313173,4.306616322928935,2.9648408211074067,1.7020187297860183,2.9306066217408446,2.820597706886384,1,4,5,2,0.5276538560241893,3
48,02-023-00002,1655485655.15,CHAMBA,2021_04,0.0,0.0,2.0,0.38,0.27,423.87,BRAHMAUR,1.51,2989.46,54.84,0.0,0.0,0.0,0.0,,0.97,2572.0,3466.0,40437.0,197.0,0.0,0.0,568749.0,3502.0,35.0,23.0,5027.02,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.622339852002228,4.999957861804491,3.692223453144972,2.041954161891407,4.370488747957849,2.776466141579312,1,3,5,4,0.5225122688489963,3
49,02-029-00069,225956251.84,UNA,2021_04,793259.0,0.0,69.0,0.09,0.09,19.38,UNA,0.11,23.57,1.97,0.0,0.0,0.0,0.0,,0.97,7322.0,5543.0,174186.0,224.0,21992.0,8.0,865706.0,405.0,5.0,29.0,6436.8461,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.599289480486406,4.847652021471486,3.0128169412417174,1.7129545942483344,3.646130497334606,2.327378393095146,3,4,4,1,0.5209848694141186,3
50,02-024-02126,107684181.79,KANGRA,2021_04,0.0,0.0,2126.0,0.22,0.19,19.32,NAGROTA BAGWAN,0.71,88.59,28.94,0.0,0.0,0.0,0.0,,1.01,4876.0,3556.0,96356.0,126.0,15210.0,13.0,318966.0,883.0,10.0,24.0,2807.36,13.1,3.0,65.0,7.84,19853.0,0.00069832,1065.845603,3.387233788230541,4.230101667132315,2.9084249415400976,1.5880993004162394,2.8118600297280927,2.5526678414362687,2,4,5,1,0.5086117004842978,3
51,02-028-02858,159688151.55,HAMIRPUR,2021_04,0.0,0.0,2858.0,0.13,0.08,11.92,HAMIRPUR,0.09,19.0,1.63,0.0,0.0,0.0,0.0,,1.1,9030.0,5299.0,99215.0,179.0,0.0,0.0,446862.0,788.0,10.0,28.0,5212.8785,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.489625220216323,4.8078174076732605,3.056611770882524,1.578509187118291,3.094567449969832,2.7776819074999217,2,4,5,1,0.5086117004842978,3
52,02-033-00042,355432954.92,SHIMLA,2021_04,0.0,0.0,42.0,0.2,0.18,61.29,NERUA,0.31,116.25,10.59,0.0,0.0,0.0,0.0,,0.9,1271.0,1219.0,41693.0,167.0,0.0,0.0,456073.0,1940.0,31.0,33.0,36168.1,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.837020994165527,4.419157878807883,3.057950781774136,1.7460937055033967,3.5127311136342465,2.4508266884262024,2,4,5,1,0.5086117004842978,3
53,02-027-00025,576112454.55,MANDI,2021_04,0.0,0.0,25.0,0.22,0.19,104.54,KARSOG,0.82,535.34,15.04,0.0,0.0,0.0,0.0,,1.0,5899.0,4904.0,97805.0,345.0,0.0,0.0,805581.0,1637.0,27.0,27.0,6899.6335,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8014817971981136,4.655750707316851,2.994010012832929,1.857332137015117,3.434475854517408,1.7316580463123317,2,4,5,1,0.5086117004842978,3
